Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Baby/Toddler clothing features (product.metafields.shopify.baby-toddler-clothing-features),Baby/Toddler sleepwear style (product.metafields.shopify.baby-toddler-sleepwear-style),Care instructions (product.metafields.shopify.care-instructions),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Intimate apparel features (product.metafields.shopify.intimate-apparel-features),Neckline (product.metafields.shopify.neckline),One-piece style (product.metafields.shopify.one-piece-style),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Pakistan,Price / Pakistan,Compare At Price / Pakistan,Status
kids-summer-pack-1,,,,,,,,,6 Years,,,6 Years,,,,,'10706887,0.0,shopify,90,deny,manual,2098.00,,true,true,,,,,'10706887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
numbers-snug-pajama-set-copy,Numbers Snug Kids Pajama Set,"<h4>Numbers Snug Kids Pajama Set</h4>
<p>Cozy up in our Number Print Pajama Set! Made with a soft and stretchy knitted fabric, this 2-piece set features a round neckline, regular sleeves, and a cute cartoon and letter pattern. Perfect for Spring/ This set is ideal for Spring/Fall temperatures, is machine washable, and requires minimal maintenance. Embrace the cuteness and comfy style!</p>
<!---->",BBG FASHION CLOTHING STORE,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Outfits,Kids Pajama Set,Kids Pajama Set,true,Size,1-2-years,product.metafields.shopify.size,,,,,,,'10713742,0.4,shopify,199,deny,manual,999.00,,true,false,,,,,'10713742,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_38.jpg?v=1773055248,1,Numbers Snug Pajama Set Copy - front view - unisex wear Pakistan,false,,"Bright and playful kids’ outfit featuring a colorful number print t-shirt with matching shorts. Made from soft, breathable fabric for all-day comfort—perfect for casual wear, playtime, and summer outings.",,,,,,,,,,,,,,,,,breathable-design; easy-to-use-buttons-snaps,,,,multicolor; tie-dye,,,soft-cotton-jersey,,,,,,,1-2-years; 3-4-years; 5-6-years; 7-8-years; 9-10-years; 11-12-years,,,unisex,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_38.jpg?v=1773055248,g,,,true,,,active
numbers-snug-pajama-set-copy,,,,,,,,,3-4-years,,,,,,,,'10713743,0.4,shopify,188,deny,manual,999.00,,true,false,,,,,'10713743,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/1_39.jpg?v=1773055311,2,Numbers Snug Pajama Set Copy - back view - unisex wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_38.jpg?v=1773055248,g,,,,,,
numbers-snug-pajama-set-copy,,,,,,,,,5-6-years,,,,,,,,'10713744,0.4,,-17,deny,manual,999.00,,true,false,,,,,'10713744,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/2_41.jpg?v=1773055310,3,Numbers Snug Pajama Set Copy - side view - unisex wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_38.jpg?v=1773055248,g,,,,,,
numbers-snug-pajama-set-copy,,,,,,,,,7-8-years,,,,,,,,'10713745,0.4,,-8,deny,manual,999.00,,true,false,,,,,'10713745,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/3_40.jpg?v=1773055310,4,Numbers Snug Pajama Set Copy - detail shot - unisex wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_38.jpg?v=1773055248,g,,,,,,
numbers-snug-pajama-set-copy,,,,,,,,,9-10-years,,,,,,,,'10713746,0.4,,-7,deny,manual,999.00,,true,false,,,,,'10713746,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/5_41.jpg?v=1773055311,5,Numbers Snug Pajama Set Copy - front view - unisex wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_38.jpg?v=1773055248,g,,,,,,
numbers-snug-pajama-set-copy,,,,,,,,,11-12-years,,,,,,,,'10713747,0.4,,-3,deny,manual,999.00,,true,false,,,,,'10713747,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/imgi_20_imgi_80_BBg_Kids_Size_chart_1080x_1_1080x_540x_17e8be58-f128-4fe1-a532-e7d89a58b51e.webp?v=1774369747,6,Yellow Police Car Pajama Set size chart - measurements guide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_38.jpg?v=1773055248,g,,,,,,
galaxy-print-pajama-set,Galaxy Print Kids Pajama Set,"<p data-start=""222"" data-end=""450"">Let your little adventurer explore the universe in style with the <em data-start=""288"" data-end=""320"">Space Explorer Kids Co-Ord Set</em>. Featuring a playful all-over print of planets, rockets, and stars, this outfit is perfect for kids who love space and adventure.</p>
<p data-start=""452"" data-end=""701"">Made from soft and breathable fabric, this co-ord set keeps your child comfortable all day long—whether it’s playtime, casual outings, or relaxing at home. The lightweight design and relaxed fit ensure easy movement, making it ideal for active kids.</p>
<p data-start=""703"" data-end=""790"">Fun, stylish, and super comfy—this is a must-have for every little explorer’s wardrobe.</p>
<p data-start=""792"" data-end=""811""><strong data-start=""792"" data-end=""809"">Key Features:</strong></p>
<ul data-start=""812"" data-end=""1026"">
<li data-section-id=""15vdfkq"" data-start=""812"" data-end=""860"">Soft &amp; breathable fabric for all-day comfort</li>
<li data-section-id=""1w2x5qq"" data-start=""861"" data-end=""914"">Fun space-themed print (planets, rockets &amp; stars)</li>
<li data-section-id=""11vxdih"" data-start=""915"" data-end=""947"">Lightweight and easy to wear</li>
<li data-section-id=""1yo5ocy"" data-start=""948"" data-end=""979"">Relaxed fit for active kids</li>
<li data-section-id=""6uhnvi"" data-start=""980"" data-end=""1026"">Perfect for daily wear, playtime &amp; outings</li>
</ul>
<!---->",BBG FASHION CLOTHING STORE,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Outfits,Kids Pajama Set,Kids Pajama Set,true,Size,1-2-years,product.metafields.shopify.size,,,,,,,'10713736,0.4,,-5,deny,manual,999.00,,true,false,,,,,'10713736,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_73.webp?v=1772880569,1,Galaxy Print Pajama Set - front view - unisex wear Pakistan,false,,"Shop the Space Explorer Kids White Co-Ord Set with fun space prints. Comfortable, lightweight, and perfect for everyday wear and playtime.",,,,,,,,,,,,,,,,,,,,,multicolor,,,soft-cotton-jersey,,,,,,,1-2-years; 3-4-years; 5-6-years; 7-8-years; 9-10-years; 11-12-years; 13-14-years,,,unisex,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_73.webp?v=1772880569,g,,,true,,,active
galaxy-print-pajama-set,,,,,,,,,3-4-years,,,,,,,,'10713737,0.4,,-8,deny,manual,999.00,,true,false,,,,,'10713737,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/1_73.webp?v=1772880584,2,Galaxy Print Pajama Set - back view - unisex wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_73.webp?v=1772880569,g,,,,,,
galaxy-print-pajama-set,,,,,,,,,5-6-years,,,,,,,,'10713738,0.4,,-6,deny,manual,999.00,,true,false,,,,,'10713738,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/2_74.webp?v=1772880584,3,Galaxy Print Pajama Set - side view - unisex wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_73.webp?v=1772880569,g,,,,,,
