Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Baby/Toddler clothing features (product.metafields.shopify.baby-toddler-clothing-features),Baby/Toddler sleepwear style (product.metafields.shopify.baby-toddler-sleepwear-style),Care instructions (product.metafields.shopify.care-instructions),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Intimate apparel features (product.metafields.shopify.intimate-apparel-features),Neckline (product.metafields.shopify.neckline),One-piece style (product.metafields.shopify.one-piece-style),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Pakistan,Price / Pakistan,Compare At Price / Pakistan,Status
copy-of-panda-ride-on-bike-t-shirt-for-kids,,,,,,,,,1-2 YRS,,,Yellow,,,,,'10711726,200.0,shopify,50,continue,manual,799.00,0.00,true,true,,,,,'10711726,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/16_0da26f27-e811-4809-a2d2-9b82ac90c400.png?v=1717078959,7,Copy Of Panda Ride On Bike T Shirt For Kids - side view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/21_9c5fb195-faf9-4328-b998-e984a4a8b375.png?v=1717078959,kg,,,,,,
copy-of-panda-ride-on-bike-t-shirt-for-kids,,,,,,,,,1-2 YRS,,,Mahroon,,,,,'10711727,200.0,shopify,50,continue,manual,799.00,0.00,true,true,,,,,'10711727,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/18_7fedff69-7120-465f-b214-627b01bbe299.png?v=1717078959,8,Copy Of Panda Ride On Bike T Shirt For Kids - detail shot - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/14_cafc4ec2-0caf-4ddf-bac8-0f789d6c03bf.png?v=1717078959,kg,,,,,,
copy-of-panda-ride-on-bike-t-shirt-for-kids,,,,,,,,,1-2 YRS,,,Pink,,,,,'10711728,200.0,shopify,50,continue,manual,799.00,0.00,true,true,,,,,'10711728,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/19_38232022-60d9-4eec-88b9-4e345651f070.png?v=1717078959,9,Copy Of Panda Ride On Bike T Shirt For Kids - front view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/19_38232022-60d9-4eec-88b9-4e345651f070.png?v=1717078959,kg,,,,,,
copy-of-panda-ride-on-bike-t-shirt-for-kids,,,,,,,,,3-4 YRS,,,Orange,,,,,'10711729,200.0,shopify,50,continue,manual,799.00,0.00,true,true,,,,,'10711729,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/21_9c5fb195-faf9-4328-b998-e984a4a8b375.png?v=1717078959,10,Copy Of Panda Ride On Bike T Shirt For Kids - back view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/23_e2701124-a96e-40bf-b603-a1fed60497ee.png?v=1717075803,kg,,,,,,
copy-of-panda-ride-on-bike-t-shirt-for-kids,,,,,,,,,3-4 YRS,,,Blue,,,,,'10711730,200.0,shopify,50,continue,manual,799.00,0.00,true,true,,,,,'10711730,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/25_d0a49941-73e7-4386-80bb-d6d79d8411bc.png?v=1717078959,11,Copy Of Panda Ride On Bike T Shirt For Kids - side view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/25_d0a49941-73e7-4386-80bb-d6d79d8411bc.png?v=1717078959,kg,,,,,,
copy-of-panda-ride-on-bike-t-shirt-for-kids,,,,,,,,,3-4 YRS,,,Grey,,,,,'10711731,200.0,shopify,50,continue,manual,799.00,0.00,true,true,,,,,'10711731,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/28_f9fd705f-fa1a-4c64-97f7-4ad28a4dbd39.png?v=1717078959,12,Copy Of Panda Ride On Bike T Shirt For Kids - detail shot - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/18_7fedff69-7120-465f-b214-627b01bbe299.png?v=1717078959,kg,,,,,,
copy-of-panda-ride-on-bike-t-shirt-for-kids,,,,,,,,,3-4 YRS,,,White,,,,,'10711732,200.0,shopify,50,continue,manual,799.00,0.00,true,true,,,,,'10711732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/10_72cfd2a3-ae41-4641-98c4-86875430495a.png?v=1717078959,kg,,,,,,
copy-of-panda-ride-on-bike-t-shirt-for-kids,,,,,,,,,3-4 YRS,,,Black,,,,,'10711733,200.0,shopify,50,continue,manual,799.00,0.00,true,true,,,,,'10711733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/7_6f916496-47bd-4124-9b0b-bf773d065112.png?v=1717078959,kg,,,,,,
copy-of-panda-ride-on-bike-t-shirt-for-kids,,,,,,,,,3-4 YRS,,,Red,,,,,'10711734,200.0,shopify,50,continue,manual,799.00,0.00,true,true,,,,,'10711734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/16_0da26f27-e811-4809-a2d2-9b82ac90c400.png?v=1717078959,kg,,,,,,
copy-of-panda-ride-on-bike-t-shirt-for-kids,,,,,,,,,3-4 YRS,,,Yellow,,,,,'10711735,200.0,shopify,49,continue,manual,799.00,0.00,true,true,,,,,'10711735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/21_9c5fb195-faf9-4328-b998-e984a4a8b375.png?v=1717078959,kg,,,,,,
