Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Baby/Toddler clothing features (product.metafields.shopify.baby-toddler-clothing-features),Baby/Toddler sleepwear style (product.metafields.shopify.baby-toddler-sleepwear-style),Care instructions (product.metafields.shopify.care-instructions),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Intimate apparel features (product.metafields.shopify.intimate-apparel-features),Neckline (product.metafields.shopify.neckline),One-piece style (product.metafields.shopify.one-piece-style),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Pakistan,Price / Pakistan,Compare At Price / Pakistan,Status
blue-green-bear-kids-sweatshirt-pant,,,,,,,,,11 - 12 Years,,,yellow-1,,,,,'10706773,500.0,,0,deny,manual,1399.00,,true,true,,,,,'10706773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/greenbearYellowSweatshirt_PantKidsSilkPajamasSetSweatshirt_PantKidsSilkPajamasSet_1a59b93b-9543-496c-8285-eb17df04a2a2.png?v=1776664318,g,,,,,,
blue-green-bear-kids-sweatshirt-pant,,,,,,,,,11 - 12 Years,,,navy-1,,,,,'10709159,500.0,,-1,deny,manual,1399.00,,true,true,,,,,'10709159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/GreenbearblueSweatshirt_Pant.png?v=1776664318,g,,,,,,
blue-green-bear-kids-sweatshirt-pant,,,,,,,,,11 - 12 Years,,,white,,,,,'10709160,500.0,,0,deny,manual,1399.00,,true,true,,,,,'10709160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/GreenbearwhiteSweatshirt_Pant_ed32ec4e-556f-42bd-8f34-353e588fdfdc.png?v=1776664318,g,,,,,,
blue-green-bear-kids-sweatshirt-pant,,,,,,,,,11 - 12 Years,,,red,,,,,'10709161,500.0,,0,deny,manual,1399.00,,true,true,,,,,'10709161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/GreenbearRedSweatshirt_Pant_978b7175-4e98-480c-995d-402bdbb2eb20.png?v=1776664318,g,,,,,,
blue-green-bear-kids-sweatshirt-pant,,,,,,,,,11 - 12 Years,,,silver,,,,,'10709162,500.0,,-1,deny,manual,1399.00,,true,true,,,,,'10709162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/GreenbearGreySweatshirt_Pant_d4566b5f-6a0d-4c66-9932-37e414417174.png?v=1776664318,g,,,,,,
blue-green-bear-kids-sweatshirt-pant,,,,,,,,,11 - 12 Years,,,orange,,,,,'10709163,500.0,,-1,deny,manual,1399.00,,true,true,,,,,'10709163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/greenbearOrangeSweatshirt_PantKidsSilkPajamasSet_1.png?v=1776664318,g,,,,,,
orange-cute-bear-kids-sweatshirt-pant,Kids Winter Sweat Shirt Set | Cute Bear Printed,"<h4>Kids Winter Sweat Shirt Set | Cute Bear Printed.<br>
</h4>
<p>Designed with both comfort and cuteness in mind, this adorable outfit features a soft sweatshirt with a trendy bear graphic paired with cozy matching pants.</p>
<p data-start=""443"" data-end=""712"">Made from premium-quality fleece fabric, it provides warmth without feeling heavy—perfect for everyday wear, outdoor play, or casual outings. The ribbed cuffs and elastic waistband ensure a snug fit, while the playful bear print adds a fun, fashionable touch kids love.</p>
<p data-start=""714"" data-end=""817"">Whether it’s a chilly morning or a relaxed evening, this set keeps your child comfortable all day long.</p>
<p data-start=""819"" data-end=""838""><strong data-start=""819"" data-end=""838"">✨ Key Features:</strong></p>
<ul data-start=""839"" data-end=""1099"">
<li data-section-id=""z6ksdb"" data-start=""839"" data-end=""890"">Soft &amp; warm fleece fabric (winter essential ❄️)</li>
<li data-section-id=""11xjcgv"" data-start=""891"" data-end=""928"">Adorable cute bear front print 🧸</li>
<li data-section-id=""1wwrkp8"" data-start=""929"" data-end=""976"">Comfortable elastic waistband for easy wear</li>
<li data-section-id=""b7vxol"" data-start=""977"" data-end=""1011"">Ribbed cuffs for a perfect fit</li>
<li data-section-id=""6pcig5"" data-start=""1012"" data-end=""1054"">Durable stitching for long-lasting use</li>
<li data-section-id=""13y9nba"" data-start=""1055"" data-end=""1099"">Ideal for daily wear, outings &amp; lounging</li>
</ul>",BBG FASHION CLOTHING STORE,Apparel & Accessories > Clothing > Baby & Toddler Clothing,Kids Sweatshirt & Pant,"Kids Winter Collection, kidssweatshirtandpant",true,Size,1-2-years,product.metafields.shopify.size,Color,yellow-1,product.metafields.shopify.color-pattern,,,,'10709076,500.0,,-1,deny,manual,1399.00,,true,false,,,,,'10709076,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/CutebearyellowSweatshirt_PantKidsSilkPajamasSet_5fccab50-e11d-4ac4-afa5-8d2d7e96f023.png?v=1776492575,1,Orange Cute Bear Kids Sweatshirt Pant - back view - kids wear Pakistan,false,,"Shop Kids Winter Sweat Shirt Set with cute bear print. Soft fleece fabric, warm & comfortable for daily wear. Perfect winter outfit for kids in Pakistan.",,,,,,,,,,,,,,,,,,,,,yellow-1; orange; silver; navy-1; red; white,,,fleece,,,,,,,1-2-years; 3-4-years; 5-6-years-1; 7-8-years; 9-10-years; 11-12-years,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/CutebearyellowSweatshirt_PantKidsSilkPajamasSet_5fccab50-e11d-4ac4-afa5-8d2d7e96f023.png?v=1776492575,g,,,true,,,active
orange-cute-bear-kids-sweatshirt-pant,,,,,,,,,1-2-years,,,orange,,,,,'10709071,500.0,,-2,deny,manual,1399.00,,true,false,,,,,'10709071,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/cutebearSweatshirt_PantKidsSilkPajamasSet.png?v=1776492575,2,Orange Cute Bear Kids Sweatshirt Pant - front view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/cutebearSweatshirt_PantKidsSilkPajamasSet.png?v=1776492575,g,,,,,,
orange-cute-bear-kids-sweatshirt-pant,,,,,,,,,1-2-years,,,silver,,,,,'10709072,500.0,,0,deny,manual,1399.00,,true,false,,,,,'10709072,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/CutebeargreySweatshirt_Pant_1.png?v=1776492575,3,Orange Cute Bear Kids Sweatshirt Pant - back view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/CutebeargreySweatshirt_Pant_1.png?v=1776492575,g,,,,,,
orange-cute-bear-kids-sweatshirt-pant,,,,,,,,,1-2-years,,,navy-1,,,,,'10709073,500.0,,0,deny,manual,1399.00,,true,false,,,,,'10709073,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/cutebearblueSweatshirt_Pant_1.png?v=1776492575,4,Orange Cute Bear Kids Sweatshirt Pant - side view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/cutebearblueSweatshirt_Pant_1.png?v=1776492575,g,,,,,,
