Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Baby/Toddler clothing features (product.metafields.shopify.baby-toddler-clothing-features),Baby/Toddler sleepwear style (product.metafields.shopify.baby-toddler-sleepwear-style),Care instructions (product.metafields.shopify.care-instructions),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Intimate apparel features (product.metafields.shopify.intimate-apparel-features),Neckline (product.metafields.shopify.neckline),One-piece style (product.metafields.shopify.one-piece-style),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Pakistan,Price / Pakistan,Compare At Price / Pakistan,Status
blue-duckling-printed-kids-hoodie-set,,,,,,,,,11 - 12 Years,,,red,,,,,'10708250,500.0,shopify,200,continue,manual,1399.00,0.00,true,false,,,,,'10708250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/WhatsAppImage2022-12-29at8.17.53PM_1.jpg?v=1722354874,kg,,,,,,
blue-duckling-printed-kids-hoodie-set,,,,,,,,,11 - 12 Years,,,silver,,,,,'10706632,500.0,shopify,200,continue,manual,1399.00,0.00,true,false,,,,,'10706632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/WhatsAppImage2022-12-29at8.17.51PM_1.jpg?v=1722354874,kg,,,,,,
blue-panda-printed-kids-hoodie-set,Kids Winter Hoodie Set | Panda Printed,"<h4><strong><span data-sheets-root=""1"">Kids Winter Hoodie Set | Panda Printed<br><br></span></strong></h4>
<p data-start=""197"" data-end=""413"">Featuring a cute and minimal panda design, this outfit adds a fun yet trendy touch to your child’s everyday look.</p>
<p data-start=""415"" data-end=""686"">Made from soft, premium fleece fabric, the hoodie provides excellent warmth and comfort during cold days, while the matching jogger pants offer a relaxed fit for easy movement. Whether it’s school, playtime, or outings, this set is designed for all-day comfort and style.</p>
<p data-start=""688"" data-end=""788"">The panda print gives a playful yet modern vibe, making it a perfect choice for both boys and girls.</p>
<p data-start=""790"" data-end=""805"">✨ <strong data-start=""792"" data-end=""805"">Features:</strong></p>
<ul data-start=""806"" data-end=""1025"">
<li data-section-id=""m2jogh"" data-start=""806"" data-end=""849"">Soft fleece fabric for warmth &amp; comfort</li>
<li data-section-id=""1g6at2p"" data-start=""850"" data-end=""885"">Stylish panda printed design 🐼</li>
<li data-section-id=""gklsta"" data-start=""886"" data-end=""924"">Cozy hoodie with soft inner lining</li>
<li data-section-id=""1qd8zxj"" data-start=""925"" data-end=""973"">Matching jogger pants with elastic waistband</li>
<li data-section-id=""1t32414"" data-start=""974"" data-end=""1025"">Perfect for daily wear, school &amp; winter outings</li>
</ul>
<p data-start=""1027"" data-end=""1100"">Let your kids stay <strong data-start=""1046"" data-end=""1087"">warm, comfy, and effortlessly stylish</strong> this winter!</p>
<h4><strong><span data-sheets-root=""1""><br></span></strong></h4>",BBG FASHION,Apparel & Accessories > Clothing > Baby & Toddler Clothing,Kids Hoodie Set,Kids Winter Collection,true,Size,1 - 2 Years,,Color,pink,product.metafields.shopify.color-pattern,,,,'10742875,500.0,shopify,200,continue,manual,1399.00,0.00,true,false,,,,,'10742875,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/WhatsAppImage2022-12-29at8.16.09PM.jpg?v=1722354891,1,Blue Panda Printed Kids Hoodie Set - front view - kids wear Pakistan,false,,"Shop Kids Winter Hoodie Set Panda Printed in soft fleece. Warm, stylish & comfortable winter outfit for kids. Perfect everyday wear in Pakistan. Order now!",182,,,,,,,,,,,,,,,,,,,,pink; navy-1; dark-grey; yellow-1; red; silver,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/WhatsAppImage2022-12-29at8.16.09PM.jpg?v=1722354891,kg,,,true,,,active
blue-panda-printed-kids-hoodie-set,,,,,,,,,1 - 2 Years,,,navy-1,,,,,'10742876,500.0,shopify,200,continue,manual,1399.00,0.00,true,false,,,,,'10742876,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/WhatsAppImage2022-12-29at8.16.07PM.jpg?v=1722354891,2,Blue Panda Printed Kids Hoodie Set - front view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/WhatsAppImage2022-12-29at8.16.07PM.jpg?v=1722354891,kg,,,,,,
blue-panda-printed-kids-hoodie-set,,,,,,,,,1 - 2 Years,,,dark-grey,,,,,'10742877,500.0,shopify,200,continue,manual,1399.00,0.00,true,false,,,,,'10742877,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/WhatsAppImage2022-12-29at8.16.08PM_1.jpg?v=1722354891,3,Blue Panda Printed Kids Hoodie Set - back view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/WhatsAppImage2022-12-29at8.16.08PM_1.jpg?v=1722354891,kg,,,,,,
blue-panda-printed-kids-hoodie-set,,,,,,,,,1 - 2 Years,,,yellow-1,,,,,'10742878,500.0,shopify,200,continue,manual,1399.00,0.00,true,false,,,,,'10742878,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/YellowPanda_1bdc8f5c-92d0-4dd8-a25b-65b9f1509004.jpg?v=1722354891,4,Blue Panda Printed Kids Hoodie Set - side view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/YellowPanda_1bdc8f5c-92d0-4dd8-a25b-65b9f1509004.jpg?v=1722354891,kg,,,,,,
blue-panda-printed-kids-hoodie-set,,,,,,,,,1 - 2 Years,,,red,,,,,'10742879,500.0,shopify,200,continue,manual,1399.00,0.00,true,false,,,,,'10742879,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/WhatsAppImage2022-12-29at8.16.06PM.jpg?v=1722354891,5,Blue Panda Printed Kids Hoodie Set - detail shot - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/WhatsAppImage2022-12-29at8.16.06PM.jpg?v=1722354891,kg,,,,,,
blue-panda-printed-kids-hoodie-set,,,,,,,,,1 - 2 Years,,,silver,,,,,'10742880,500.0,shopify,200,continue,manual,1399.00,0.00,true,false,,,,,'10742880,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/WhatsAppImage2022-12-29at8.16.08PM.jpg?v=1722354891,6,Blue Panda Printed Kids Hoodie Set - back view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/WhatsAppImage2022-12-29at8.16.08PM.jpg?v=1722354891,kg,,,,,,
blue-panda-printed-kids-hoodie-set,,,,,,,,,3 - 4 Years,,,pink,,,,,'10708156,500.0,shopify,200,continue,manual,1399.00,0.00,true,false,,,,,'10708156,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/WhatsAppImage2022-06-06at1.24.37PM_1024x1024_1_f827a1bb-0cc7-4da9-a0de-f8ba34c39cec.webp?v=1756129980,7,Red Kids Hoodie Set - back view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/WhatsAppImage2022-12-29at8.16.09PM.jpg?v=1722354891,kg,,,,,,
blue-panda-printed-kids-hoodie-set,,,,,,,,,3 - 4 Years,,,navy-1,,,,,'10708155,500.0,shopify,200,continue,manual,1399.00,0.00,true,false,,,,,'10708155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/WhatsAppImage2022-12-29at8.16.07PM.jpg?v=1722354891,kg,,,,,,
