Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Baby/Toddler clothing features (product.metafields.shopify.baby-toddler-clothing-features),Baby/Toddler sleepwear style (product.metafields.shopify.baby-toddler-sleepwear-style),Care instructions (product.metafields.shopify.care-instructions),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Intimate apparel features (product.metafields.shopify.intimate-apparel-features),Neckline (product.metafields.shopify.neckline),One-piece style (product.metafields.shopify.one-piece-style),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Pakistan,Price / Pakistan,Compare At Price / Pakistan,Status
daddy-me-print-t-shirt-shorts-set,,,,,,,,,2 - 3 Years,,,Black,,,,,'10710341,500.0,shopify,20,deny,manual,999.00,,true,false,,,,,'10710341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_48_e54f2e3b-0f0f-4d31-a8eb-d5c3ff1db44a.webp?v=1771253760,kg,,,,,,
daddy-me-print-t-shirt-shorts-set,,,,,,,,,2 - 3 Years,,,Pink,,,,,'10710342,500.0,shopify,86,deny,manual,999.00,,true,false,,,,,'10710342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_47_d0dd53af-f7c2-47a6-b287-fcd3b2af11cf.webp?v=1771253777,kg,,,,,,
daddy-me-print-t-shirt-shorts-set,,,,,,,,,3 - 4 Years,,,Red,,,,,'10710343,500.0,shopify,154,deny,manual,999.00,,true,false,,,,,'10710343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_43_11525800-95a7-4c40-98f7-5c56d2811822.webp?v=1771253747,kg,,,,,,
daddy-me-print-t-shirt-shorts-set,,,,,,,,,3 - 4 Years,,,Black,,,,,'10710344,500.0,shopify,34,deny,manual,999.00,,true,false,,,,,'10710344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_48_e54f2e3b-0f0f-4d31-a8eb-d5c3ff1db44a.webp?v=1771253760,kg,,,,,,
daddy-me-print-t-shirt-shorts-set,,,,,,,,,3 - 4 Years,,,Pink,,,,,'10710345,500.0,shopify,80,deny,manual,999.00,,true,false,,,,,'10710345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_47_d0dd53af-f7c2-47a6-b287-fcd3b2af11cf.webp?v=1771253777,kg,,,,,,
daddy-me-print-t-shirt-shorts-set,,,,,,,,,4 - 5 Years,,,Red,,,,,'10710346,500.0,shopify,143,deny,manual,999.00,,true,false,,,,,'10710346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_43_11525800-95a7-4c40-98f7-5c56d2811822.webp?v=1771253747,kg,,,,,,
daddy-me-print-t-shirt-shorts-set,,,,,,,,,4 - 5 Years,,,Black,,,,,'10710347,500.0,shopify,52,deny,manual,999.00,,true,false,,,,,'10710347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_48_e54f2e3b-0f0f-4d31-a8eb-d5c3ff1db44a.webp?v=1771253760,kg,,,,,,
daddy-me-print-t-shirt-shorts-set,,,,,,,,,4 - 5 Years,,,Pink,,,,,'10710348,500.0,shopify,0,deny,manual,999.00,,true,false,,,,,'10710348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_47_d0dd53af-f7c2-47a6-b287-fcd3b2af11cf.webp?v=1771253777,kg,,,,,,
daddy-me-print-t-shirt-shorts-set,,,,,,,,,6 Years,,,Red,,,,,'10710349,500.0,shopify,165,deny,manual,999.00,,true,false,,,,,'10710349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_43_11525800-95a7-4c40-98f7-5c56d2811822.webp?v=1771253747,kg,,,,,,
daddy-me-print-t-shirt-shorts-set,,,,,,,,,6 Years,,,Black,,,,,'10710350,500.0,shopify,51,deny,manual,999.00,,true,false,,,,,'10710350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_48_e54f2e3b-0f0f-4d31-a8eb-d5c3ff1db44a.webp?v=1771253760,kg,,,,,,
