Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Baby/Toddler clothing features (product.metafields.shopify.baby-toddler-clothing-features),Baby/Toddler sleepwear style (product.metafields.shopify.baby-toddler-sleepwear-style),Care instructions (product.metafields.shopify.care-instructions),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Intimate apparel features (product.metafields.shopify.intimate-apparel-features),Neckline (product.metafields.shopify.neckline),One-piece style (product.metafields.shopify.one-piece-style),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Pakistan,Price / Pakistan,Compare At Price / Pakistan,Status
kids-two-tone-sweatshirt-jogger-set-sky-blue-black,,,,,,,,,13-14-years,,,,,,,,'10707106,0.5,shopify,99,deny,manual,2199.00,,true,true,,,,,'10707106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/Khep01_0010_HAN_7910.jpg?v=1762604595,g,,,,,,
kids-camo-co-ord-set-sleeveless-hoodie-jogger-pants,Kids Camo Co-Ord Set – Sleeveless Hoodie & Jogger Pants,"<h4>Kids Camo Co-Ord Set – Sleeveless Hoodie &amp; Jogger Pants</h4>
<p data-start=""356"" data-end=""667"">Bring cool comfort and playful energy to your child’s wardrobe with our <strong data-start=""428"" data-end=""452"">Kids Camo Co-Ord Set</strong>, designed for both <strong data-start=""472"" data-end=""490"">boys and girls</strong>. This trendy <strong data-start=""504"" data-end=""524"">two-piece outfit</strong> includes a <strong data-start=""536"" data-end=""568"">sleeveless camouflage hoodie</strong> paired with <strong data-start=""581"" data-end=""606"">matching jogger pants</strong>, perfect for active days, casual outings, or playtime fun.</p>
<p data-start=""669"" data-end=""923"">Crafted from <strong data-start=""682"" data-end=""722"">soft, breathable cotton blend fabric</strong>, it ensures all-day comfort with just the right amount of stretch. The joggers feature <strong data-start=""810"" data-end=""826"">ribbed cuffs</strong> and <strong data-start=""831"" data-end=""848"">ankle zippers</strong> for a snug fit, while the sleeveless hoodie adds a touch of urban style.</p>
<p data-start=""925"" data-end=""1012"">This <strong data-start=""930"" data-end=""952"">unisex camo outfit</strong> is a must-have for kids who love comfort with confidence.</p>
<hr data-start=""1014"" data-end=""1017"">
<h3 data-start=""1019"" data-end=""1042"">✨ <strong data-start=""1025"" data-end=""1042"">Key Features:</strong>
</h3>
<ul data-start=""1043"" data-end=""1421"">
<li data-start=""1043"" data-end=""1082"">
<p data-start=""1045"" data-end=""1082"">Stylish <strong data-start=""1053"" data-end=""1073"">camouflage print</strong> design</p>
</li>
<li data-start=""1083"" data-end=""1146"">
<p data-start=""1085"" data-end=""1146""><strong data-start=""1085"" data-end=""1106"">Sleeveless hoodie</strong> with front pockets and button closure</p>
</li>
<li data-start=""1147"" data-end=""1199"">
<p data-start=""1149"" data-end=""1199""><strong data-start=""1149"" data-end=""1183"">Elastic waistband jogger pants</strong> for easy wear</p>
</li>
<li data-start=""1200"" data-end=""1238"">
<p data-start=""1202"" data-end=""1238""><strong data-start=""1202"" data-end=""1219"">Ankle zippers</strong> for sporty flair</p>
</li>
<li data-start=""1239"" data-end=""1299"">
<p data-start=""1241"" data-end=""1299"">Made from <strong data-start=""1251"" data-end=""1297"">soft, durable, and breathable cotton blend</strong></p>
</li>
<li data-start=""1300"" data-end=""1365"">
<p data-start=""1302"" data-end=""1365"">Ideal for <strong data-start=""1312"" data-end=""1363"">casual wear, outdoor play, and everyday comfort</strong></p>
</li>
<li data-start=""1366"" data-end=""1421"">
<p data-start=""1368"" data-end=""1421"">Available in multiple sizes for <strong data-start=""1400"" data-end=""1419"">kids 1–14 years</strong></p>
</li>
</ul>",BBG FASHION CLOTHING STORE,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Outfits,Premium Kidswear,Premium Kidswear,true,Size,1-2-years,product.metafields.shopify.size,,,,,,,'10718657,0.5,shopify,99,deny,manual,2199.00,,true,true,,,,,'10718657,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/Khep03_0037_HAN_7396.jpg?v=1762603771,1,Kids Camo Co Ord Set Sleeveless Hoodie Jogger Pants - front view - kids wear Pakistan,false,,"Shop Kids Camo Co-Ord Set – Sleeveless Hoodie & Jogger Pants. Trendy camouflage outfit with soft fabric, perfect for active kids, casual wear, and everyday comfort.",7313,,,,,,,,,,,,,,,,,,,,,,,fleece,,,,,,,1-2-years; 3-4-years; 5-6-years; 7-8-years; 9-10-years; 11-12-years; 13-14-years,,,,,,,,,,,g,,,true,,,active
kids-camo-co-ord-set-sleeveless-hoodie-jogger-pants,,,,,,,,,3-4-years,,,,,,,,'10718658,0.5,shopify,99,deny,manual,2199.00,,true,true,,,,,'10718658,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/Khep03_0035_HAN_7402.jpg?v=1762603771,2,Kids Camo Co Ord Set Sleeveless Hoodie Jogger Pants - back view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
kids-camo-co-ord-set-sleeveless-hoodie-jogger-pants,,,,,,,,,5-6-years,,,,,,,,'10718659,0.5,shopify,99,deny,manual,2199.00,,true,true,,,,,'10718659,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/Khep03_0045_HAN_7370.jpg?v=1762603771,3,Kids Camo Co Ord Set Sleeveless Hoodie Jogger Pants - side view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
kids-camo-co-ord-set-sleeveless-hoodie-jogger-pants,,,,,,,,,7-8-years,,,,,,,,'10718660,0.5,shopify,99,deny,manual,2199.00,,true,true,,,,,'10718660,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/khep04_0012_HAN_7390.jpg?v=1762603771,4,Kids Camo Co Ord Set Sleeveless Hoodie Jogger Pants - detail shot - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
kids-camo-co-ord-set-sleeveless-hoodie-jogger-pants,,,,,,,,,9-10-years,,,,,,,,'10718661,0.5,shopify,99,deny,manual,2199.00,,true,true,,,,,'10718661,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/khep04_0013_HAN_7388.jpg?v=1762603771,5,Kids Camo Co Ord Set Sleeveless Hoodie Jogger Pants - close-up detail - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
kids-camo-co-ord-set-sleeveless-hoodie-jogger-pants,,,,,,,,,11-12-years,,,,,,,,'10718662,0.5,shopify,99,deny,manual,2199.00,,true,true,,,,,'10718662,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/Khep03_0043_HAN_7383.jpg?v=1762603771,6,Kids Camo Co Ord Set Sleeveless Hoodie Jogger Pants - flat lay - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
kids-camo-co-ord-set-sleeveless-hoodie-jogger-pants,,,,,,,,,13-14-years,,,,,,,,'10707105,0.5,shopify,99,deny,manual,2199.00,,true,true,,,,,'10707105,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/khep04_0014_HAN_7375.jpg?v=1762603771,7,Kids Camo Co Ord Set Sleeveless Hoodie Jogger Pants - lifestyle view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
kids-camo-co-ord-set-sleeveless-hoodie-jogger-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/Kids_Size_chart_0023ee60-9210-466d-8561-64d930dbfb74.jpg?v=1764772152,8,Mocha Grey Comfort Set Unisex Winter Fleece Wear size chart - measurements guide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
girls-bow-sweatshirt-leaf-print-jogger-set,Girls Bow Sweatshirt & Leaf Print Jogger Set | Forest Green,"<h4>Girls Bow Sweatshirt &amp; Leaf Print Jogger Set | Forest Green</h4>
<p data-start=""660"" data-end=""1015"">Our <strong data-start=""701"" data-end=""749"">Girls Bow Sweatshirt &amp; Leaf Print Jogger Set</strong> is designed to keep your little one warm and stylish this winter. Made from <strong data-start=""826"" data-end=""851"">premium cotton fleece</strong>, this adorable two-piece outfit features a <strong data-start=""895"" data-end=""922"">bow-detailed sweatshirt</strong> paired with <strong data-start=""935"" data-end=""971"">tropical leaf print jogger pants</strong> — a perfect blend of comfort and fashion.</p>
<p data-start=""1017"" data-end=""1235"">The <strong data-start=""1021"" data-end=""1043"">soft fleece fabric</strong> ensures warmth, while the <strong data-start=""1070"" data-end=""1095"">ribbed cuffs and hems</strong> add a neat finish. The joggers have an <strong data-start=""1135"" data-end=""1156"">elastic waistband</strong> and <strong data-start=""1161"" data-end=""1178"">ankle zippers</strong>, offering flexibility and an easy fit for active kids.</p>
<p data-start=""1237"" data-end=""1356"">Ideal for casual outings, family get-togethers, or playtime — this outfit makes your princess stand out effortlessly.</p>
<p data-start=""1358"" data-end=""1383"">🧵 <strong data-start=""1361"" data-end=""1381"">Product Details:</strong></p>
<ul data-start=""1384"" data-end=""1675"">
<li data-start=""1384"" data-end=""1416"">
<p data-start=""1386"" data-end=""1416"">Material: Soft cotton fleece</p>
</li>
<li data-start=""1417"" data-end=""1459"">
<p data-start=""1419"" data-end=""1459"">2-piece set: Sweatshirt + Jogger pants</p>
</li>
<li data-start=""1460"" data-end=""1503"">
<p data-start=""1462"" data-end=""1503"">Colors: Bottle Green &amp; Deep Red options</p>
</li>
<li data-start=""1504"" data-end=""1550"">
<p data-start=""1506"" data-end=""1550"">Bow detailing on sleeves for a trendy look</p>
</li>
<li data-start=""1551"" data-end=""1604"">
<p data-start=""1553"" data-end=""1604"">Printed joggers with ribbed cuffs and zip closure</p>
</li>
<li data-start=""1605"" data-end=""1645"">
<p data-start=""1607"" data-end=""1645"">Regular, comfy fit for everyday wear</p>
</li>
<li data-start=""1646"" data-end=""1675"">
<p data-start=""1648"" data-end=""1675"">Perfect for winter &amp; fall</p>
</li>
</ul>
<p data-start=""1677"" data-end=""1826"">✨ <strong data-start=""1679"" data-end=""1700"">Why Moms Love It:</strong><br data-start=""1700"" data-end=""1703"">✔ Stylish &amp; cozy design<br data-start=""1726"" data-end=""1729"">✔ Premium fleece warmth<br data-start=""1752"" data-end=""1755"">✔ Easy to wash &amp; long-lasting<br data-start=""1784"" data-end=""1787"">✔ Perfect for casual and outdoor wear</p>
<p data-start=""1828"" data-end=""1919"">📦 <strong data-start=""1831"" data-end=""1853"">Care Instructions:</strong><br data-start=""1853"" data-end=""1856"">Machine wash cold, gentle cycle. Do not bleach. Tumble dry low.</p>",BBG FASHION CLOTHING STORE,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Outfits,Kids Sweatshirt & Pant,"kidssweatshirtandpant, Premium Kidswear",true,Size,1-2-years,product.metafields.shopify.size,,,,,,,'10718651,0.0,shopify,99,deny,manual,2199.00,,true,true,,,,,'10718651,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/Khep03_0015_HAN_7295_54fccf30-c29b-44ff-b769-514fec6a15fb.jpg?v=1763025705,1,Girls Bow Sweatshirt Leaf Print Jogger Set - front view - unisex wear Pakistan,false,,"Shop Girls Bow Sweatshirt & Leaf Print Jogger Set – Forest Green. Stylish and cozy winter outfit with cute bow details and trendy leaf print, perfect for everyday wear and comfort.",7313,,,,,,,,,,,,,,,toddlers; kids; 1-2-years,,,,insulated,green-1; maroon,,,fleece; soft-cotton-jersey,,,,,,,1-2-years; 3-4-years; 5-6-years; 7-8-years; 9-10-years; 11-12-years; 13-14-years,,,girls,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/Khep03_0015_HAN_7295_54fccf30-c29b-44ff-b769-514fec6a15fb.jpg?v=1763025705,g,,,true,,,active
